;Fish_0_linear_movement;Fish_0_angle_new_pos;Fish_0_angle_change_orientation;Fish_1_linear_movement;Fish_1_angle_new_pos;Fish_1_angle_change_orientation;Fish_2_linear_movement;Fish_2_angle_new_pos;Fish_2_angle_change_orientation
0;1.5275269479161149;1.5094324138635495;2.851569709459431;2.2529215446673017;0.7263096149673531;3.01136858907122;1.4911862495265458;1.3915492415014679;1.765667475774934
1;1.6840804389225863;0.7387673403079158;3.102376912463079;1.407989842515675;-0.6216955167980505;2.5155466554264936;1.2827724623960068;0.07744445294043789;1.763115837616294
2;1.3124928399471898;0.4612305584483425;2.6187156361523187;1.54438099069568;-1.9830172227918061;2.387054928137724;0.9494107700722993;-1.5371557135290725;1.2619003127506176
3;1.306285614776247;-0.034346202350326926;2.9446286797994023;1.0426980224323217;-3.03201250174901;2.3163605777914875;0.7125437049586729;-2.515590630071069;1.1631499541366312
4;1.0199851091934946;-1.350693683435793;2.9544607496055835;1.3842433994500154;-3.1063652746321373;2.8759289603764655;0.5507558704713711;-3.2808465578869943;1.7786499809064948
5;1.2973540604208682;-0.04563798024121413;3.611824328121007;1.2480836815831378;-2.708069326972137;3.06653321284755;0.5303747478633634;-3.389988359695806;1.8766719435185815
6;0.9339523785862085;-0.39693079831349376;3.0904817212891427;0.4821892451277252;-2.974399579036598;3.037121659319978;-0.08270870852543677;-3.175555915836203;2.2984947064726695
7;0.7279909342110118;-0.9621930501059173;3.256026879123764;0.4282196588989642;-3.4547912916812185;3.0724662320063505;0.32633562617751233;-2.882222764538185;2.7279407036313286
8;1.2924831406672839;-0.8960082773005658;3.2388707860170483;0.3962897171765478;-2.8509467788267977;3.4540890328193266;-0.6053832805644297;-3.1622165403099447;3.296962944631369
9;0.6522693170322524;-1.7253021638280153;3.89553492119562;0.2774963886184576;-3.052972440786204;3.2960312543763624;-0.03802610077844504;-2.8375654982124963;3.6272030228759666
10;1.9746563590882467;-1.2478277848127628;3.5284539655053533;0.3145602137179355;-2.564840611879465;3.99286742501135;-0.6033818920526737;-2.836983346156052;3.59202581010648
11;1.2637063439426142;-1.924041563049593;4.203091299557097;-0.37636866085819554;-2.89095586705325;4.087543690720388;-0.17674197017455962;-2.5901155424825313;3.5630061810732654
