;Fish_0_linear_movement;Fish_0_angle_new_pos;Fish_0_angle_change_orientation;Fish_1_linear_movement;Fish_1_angle_new_pos;Fish_1_angle_change_orientation;Fish_2_linear_movement;Fish_2_angle_new_pos;Fish_2_angle_change_orientation
0;1.4196347498589663;0.8138974114908266;3.449770481327647;1.4602395145604625;2.009854322081541;2.5178662218343564;0.9494191417476134;0.5300278259092566;1.878973843045266
1;1.0720318146212227;2.1579114687771637;3.25261196608284;0.06224331483076151;-1.052868060199013;2.3297561275983045;0.34018777222667174;-1.7463594705697805;1.7408406530805356
2;1.6282846182333626;2.2482458716442215;3.03674519960263;-1.0370093722596185;-1.8483116739397878;2.603863444485169;0.140493550028836;-2.7397084901132316;2.122033993532628
3;1.457356588638132;1.6521186223997386;2.82723810996407;0.06054181833247929;-0.9557786957959147;3.05356806179828;-0.4061991724490661;-2.3795765743031887;2.344419138498161
4;1.44373810534885;1.6519409366097513;3.6374626262018834;-1.1948292186852685;-1.9058247639424502;2.6014581962059817;0.17951411470506162;-2.5368410288851906;2.2555337060855227
5;0.7250999156692111;1.5679029016068877;2.9032782933970793;-0.1483930590770548;-1.2048401486616633;2.605162135419159;0.03516057311520626;-2.2096485664481746;2.3821786186933736
6;1.4494023808663665;1.6059560082237887;2.938859917592521;-1.0533735790146945;-1.4870039506593526;2.7497264204675833;-0.18871458209709058;-2.6934210336958198;2.1460234160687346
7;1.4379532777068105;1.8215617175171923;2.110694358207193;-0.22827949170596185;-1.7031076680303294;2.563362945172736;0.1477650011694296;-1.9150147140840272;2.4788066994139593
8;1.8092597744288823;1.5253734996477128;2.565567151350808;-0.3521430789087261;-1.3326679222300237;3.348721776582341;-0.5778977682476518;-2.2515096952324627;2.404386789195427
9;1.6510322274154359;1.7288101716550086;2.492493577592843;-1.0114895293065898;-1.7392495739650982;3.0916555303951996;-0.18192496738013064;-2.063064157638466;2.749718512911702
10;1.5453279201923187;1.9383212840289752;2.751681338444098;-0.4005056890865646;-1.6173431536709364;3.1205040083890094;-0.5318092771595797;-2.118894881606449;2.8371855900478646
11;1.7606052718384255;1.6565912715885185;3.1854266687307757;-1.6999139707032018;-1.9571728759923874;2.5837129401382684;-0.4821421739305758;-1.9757471008504877;3.017671361539216
12;1.2368207086713983;0.6446392687932114;2.058242338897123;0.06020397472424799;-1.2266449682239657;3.199872447059089;-1.279696053977145;-1.732150359049525;3.0195719901407783
13;1.6236127583150246;0.9518967208047597;2.5821328303009747;-0.4273129096656718;-2.012243967531035;3.795025982210962;-0.5197737846535784;-2.0435971900713645;2.908030947185136
14;1.0589141435529528;1.4824701872154455;2.862345380902263;-0.44099855239469576;-1.7119401924209492;3.5294748409792263;-0.5378919504055717;-1.2060551907978212;2.828664898298559
15;1.4936543124277555;0.6480210504817265;1.9536483965823133;-0.17731756936171106;-2.221174108996872;3.304954605877852;-0.8185287385824953;-1.5902909543337982;2.7001851824870777
16;1.8765952053896688;0.44272905124302286;2.4198891521186354;-1.8534497518147859;-1.4546560985292896;3.637642698265566;-0.8897679747608587;-2.3554536227871172;2.6038100434590574
17;1.5088876918851264;1.6510631893489223;2.8502450687297154;-0.6310876724488268;-1.2848570926119782;3.574297770489547;-0.8784483535128271;-2.2935667919284826;2.422628319466441
18;1.4165707166940076;0.7302143885880166;2.326552966892411;-0.7199040781166643;-1.5371051809229028;3.6125896594155686;-1.1004677873638333;-1.6302527966276528;2.506595752598974
19;1.933086898334723;1.3150957193087969;2.537592620937331;-0.40638372138043444;-1.6808872896782638;3.5993117720383565;-1.5121209221318832;-1.858358213381074;2.7645534130563387
20;0.7523320452798157;1.3883520270757317;2.8381561174127703;-0.472558280031;-1.8811028161678771;3.9725956547916583;-0.6969381542461224;-1.624195457234411;3.0126082986469416
21;1.3162186075364204;1.446873150133789;3.0211702673374705;-1.4371382448275147;-1.8228247528913264;3.5228503611111885;-0.8908775007958201;-1.454053815597216;2.6052939613823995
22;1.8110681493153415;1.8311031106367406;2.6176899060397085;-0.6933759133813604;-1.4810788998773852;3.3610929475677422;-0.5808233897140842;-1.8617418438234732;3.22037856620546
23;1.5562802109312908;1.5765452097645265;3.206241833178214;-1.2169077449725165;-0.8862220013227646;3.843159975531484;-0.7707424717407245;-1.5421539223637293;3.0997485760171704
24;1.3087398179038812;1.5261817645750582;3.724217422734842;-0.19468247037266506;-1.0393717460096905;3.0784133521390094;-1.0077557621165036;-2.2931884136335037;2.647946767281454
25;1.8696682951975578;1.7301771197353235;3.466162344191886;-1.9595140410764094;-1.7437441000748417;3.103016748843887;-0.6781848573936329;-1.793146912204337;3.2535771133068767
26;1.666361416045846;1.1154597771619001;2.738094505861463;-0.2769267388444798;-1.8674360057870056;2.6030628294760727;-1.3816742215365734;-2.0310720879225745;3.5083850891561923
27;1.9642434832953461;1.2008913104050274;2.7288414893562285;-0.8929149805300418;-1.6013082949814215;2.755619876823065;-0.8576892032550805;-1.4042167517220174;3.507071534019058
28;1.5619428121137444;0.3570004848758239;3.309685726590478;-1.074758930585935;-2.440790869582147;2.623267535614237;-0.6789390523208181;-1.814646687375736;3.1279689413324836
29;1.5666126256225612;1.2883431208094587;3.311935526334424;-1.0530662455120527;-2.0266597286521315;2.899453826516486;-0.6835524035305722;-1.6920554064760038;2.6395974392747967
30;1.700542129185764;1.1766785916170204;3.288059061732651;-0.34577204795747063;-2.2323262032609485;2.8830698962320396;-0.27362774065903883;-2.155053631743274;3.368883892023953
31;1.6720604805252233;1.4937705926244593;3.0247957315656966;-1.0706050913323106;-2.1767292439507764;3.034658042768343;-1.04472433615463;-1.8305882867026448;3.2404005227214636
32;1.5025636353342444;0.5633986551886121;3.37764216078446;-0.4815092752768302;-2.027266530760367;3.3744395506046088;-0.4624798991762047;-1.2837597544731185;3.256067192644413
33;1.7901662154841822;1.6992196332347762;3.865932535322628;-0.8117975395555046;-2.352155035023394;3.4985299723279635;-1.043310453212694;-1.779770150766197;2.9285756031544747
34;0.9515181998047009;1.743455383674852;3.4844603284061555;-0.6232108561644094;-1.8728894189113876;3.491457314213601;-0.5301275006075925;-1.7074510071557598;3.2728414208690007
35;1.6171980086149067;2.0638764768851043;3.6886933785586518;-0.1987853354254887;-1.9071291625163478;3.469493226939613;-0.8709663082287769;-1.380352625749743;2.6344547753215752
36;1.6826926011927386;1.284493090845479;3.2714077259350707;-0.6482369563111359;-1.6212563493926284;3.7458708131296357;-0.6455572760617083;-1.749642857468233;3.0760719773926946
37;1.8142065043533666;1.1579096313497772;3.8758104739577046;-0.6256914765785906;-2.290484713786317;3.35588927531946;-1.0079537057283745;-1.657688304270128;2.967679080074574
38;2.1148384343970106;1.802456643522935;3.5970607210988597;-0.9966761288941428;-1.8023779457655649;3.5276752213944866;-1.2842215956147154;-1.7771781978204588;3.17579098657826
39;2.1182305907249743;1.1351735533725513;2.7245466605321935;-1.0942723755569443;-2.082011830781188;3.252424136606742;-0.5081434812327794;-1.3186802503416835;3.068396105391298
40;1.8781902885928479;1.6109676205241061;3.6272520196937394;-1.5008314389149824;-1.7336379896750627;3.1669369763342003;-1.1901172677440375;-1.8891547555851411;3.1765844947966273
41;1.744642533423968;0.8628622743668495;3.4192815483351247;-0.7136026250891305;-1.3265974361424941;3.7102529292871296;-0.8333559057499031;-1.7388309339188615;3.3720107798490653
42;1.6811569568842897;1.227456363093662;3.820735648486061;-0.3860265975749937;-1.9654696725907672;3.3700567126855248;-1.1391293001876988;-1.6171853933394793;3.0172480945963094
43;1.9420400795179966;1.2543946586498198;2.7273578967437295;-0.582512235680781;-2.3717888012742763;3.3910284517442;-0.2823311203528007;-1.0343556658874862;3.2790759281077406
44;1.5103262247599316;1.105926164214948;3.2118179112702596;-0.47699526794747005;-1.9993951280354012;3.253619453764318;-0.42959372609568947;-1.1328527536649027;2.5470817380430164
45;1.7358293917649763;0.5532921339546364;3.1796040550673847;-0.3820902358423064;-1.7909768859784077;2.7044593165367012;-0.5683105256779504;-1.2094965434448288;2.776496850330717
46;1.4185486645148844;0.7457213253350252;3.5138359976453284;-0.5823846141415481;-2.0997919131374485;2.784486985118628;-1.5567717175126816;-1.065403227785617;2.614227897998249
47;1.9476022205966812;0.9050481675834734;2.8451867603805345;-0.4366899301663749;-2.1240705708139944;2.9869275850368906;-0.5086625251022534;-0.5242698846051139;3.4092735854584006
48;1.4362871282820764;1.186525465638806;3.5256800649690554;-0.5555000020750929;-1.8312394589041028;2.982718475620046;-1.1496188233190305;-1.1452808989433172;2.198947586531884
49;2.2035154981801757;1.0942145137752348;3.4733518139228785;-0.9816130665201066;-1.3169937759650385;3.612899355338322;-0.5474557522843937;-1.2887501574580411;2.7417911380926228
50;1.2124732723368015;0.5285997662422119;3.6410668701535664;-0.05287317392937796;-1.598946409185725;3.4562378610823163;-1.2207200198733261;-0.9859454291767427;2.3171039881399977
51;1.9311032763783555;1.2564237687463484;3.0673133958333008;-0.7482167119544747;-2.4282452257235323;3.177383283060219;-0.27066714419351623;-0.5822055175788798;3.322853108376637
52;2.0165461759504564;1.7234927446496693;3.1428413272958244;-0.1834992144136387;-1.688899378178467;3.1466918816036538;-1.5002461657919124;-1.3462858433415112;2.747266144608069
53;2.0228846503866014;1.8936820944079333;3.220873539165388;-0.7137678261486617;-2.2473717732052836;3.0053867983098463;-0.4197270556077264;-1.0945182256233967;2.9353829452522735
54;1.566188088665522;1.5062043868730757;3.790166438786994;-0.25975159580731155;-1.7297934032641868;2.941147190643216;-1.3849094089523977;-1.30377189901898;2.397313930889776
55;2.001096388686216;2.1698085338251865;3.045208011045752;-1.2047989537982096;-2.330847119421762;2.941141197416527;-0.5617207149451531;-0.7567363063544157;3.4561182968354744
56;2.144386494964645;1.0207719440544603;2.831181302790486;-0.32030838824766095;-1.7143661683512996;2.601128080771838;-1.15484870190636;-1.5011456853713816;2.597101833584755
57;1.8986009911202988;2.0965503516272297;3.1756358883777733;-1.980542201167582;-1.8223794086223166;2.360798389311247;-0.7024880168676795;-1.031289815696082;2.905681489715563
58;1.5896045947051916;1.9398128175793796;3.2487227748563994;-0.309243079891949;-1.6699870367766443;2.556259908030398;-1.2260797524466387;-1.2524176244560952;2.697719376343228
59;1.2345861224928372;1.6228507942408594;2.814670801564113;-0.8377363383486962;-2.1756877792626406;2.682361651625701;-0.5836039021417387;-0.8831931262090453;2.563909917819758
60;1.820325454859053;1.4687461681727112;3.379854524757523;-0.6721918540921159;-2.1535943486772946;1.9582156607255967;-0.5497760086070027;-1.3332566476336125;3.1471868045157594
61;1.6711785710401907;2.080588390330457;2.913902319939145;-0.49632379191265263;-1.9844580183189424;2.5653330776871495;-1.243482419015121;-1.3894337048292469;2.7343134429545297
62;1.5288502307274294;1.0397831937890911;3.197711932629654;-0.039880891953590236;-1.7471400555431362;2.6199768412676043;-0.6212172812162797;-1.065861718748914;2.9989421903142026
63;2.286802737868204;2.2361057724918303;3.7454197821574553;-0.6674505092686709;-2.3591753697732387;2.4878834224660755;-0.9558610491050339;-1.531289001203009;2.8278727413713867
64;1.6518486517957893;1.4783960471972737;3.178948053240059;0.2166940270355613;-1.6409213390424444;2.8435779481173036;-0.6743688617482393;-0.8273077612929285;2.4217903187342844
65;1.9468681176902496;1.2457048991424848;3.715047760877207;-1.9742042848431245;-2.17825960133275;2.2446028113226486;-0.7733752706083927;-0.7253021494773755;3.362898272604194
